YEA_GOV,PROV,TAX_TYPE,FORM_CODE,AMT_RCV
2566,สระแก้ว,1,ป2,873700
2566,สระแก้ว,1,ภงด1,33517037.94
2566,สระแก้ว,1,ภงด2,14595467.14
2566,สระแก้ว,1,ภงด3,35187752.54
2566,สระแก้ว,1,ภงด90,36161612.09
2566,สระแก้ว,1,ภงด91,15373537.92
2566,สระแก้ว,1,ภงด93,35072345.61
2566,สระแก้ว,1,ภงด94,14027038.73
2566,สระแก้ว,2,ทป3,8828749.69
2566,สระแก้ว,2,ป2,624600
2566,สระแก้ว,2,ภงด50,81313249.92
2566,สระแก้ว,2,ภงด51,63135520.04
2566,สระแก้ว,2,ภงด53,88227372.43
2566,สระแก้ว,2,ภงด54,235045.18
2566,สระแก้ว,2,ภงด55,67986.84
2566,สระแก้ว,5,ทป3,4865965.58
2566,สระแก้ว,5,ป2,342000
2566,สระแก้ว,5,ภพ30,819936963.5
2566,สระแก้ว,5,ภพ30.2,12161.86
2566,สระแก้ว,5,ภพ36,1503983.58
2566,สระแก้ว,6,ทป3,83659.67
2566,สระแก้ว,6,ป2,10800
2566,สระแก้ว,6,ภธ40,14912893.85
2566,สระแก้ว,7,อส10,4538160.34
2566,สระแก้ว,7,อส10.1,119302
2566,สระแก้ว,7,อส4,1789060.12
2566,สระแก้ว,7,อส4ก,60628
2566,สระแก้ว,7,อส4ข,455475.76
2566,สระแก้ว,7,อส9,5376692
2566,สระแก้ว,9,รบ1,300
2566,สระแก้ว,10,รบ1,1.5
2566,สระแก้ว,11,ป2,778500
2566,สระบุรี,1,ทป3,70548969.74
2566,สระบุรี,1,ป2,1383800
2566,สระบุรี,1,ภงด1,1078347971
2566,สระบุรี,1,ภงด2,139438732.2
2566,สระบุรี,1,ภงด3,197432200.4
2566,สระบุรี,1,ภงด90,93153780.67
2566,สระบุรี,1,ภงด91,68711202.95
2566,สระบุรี,1,ภงด93,23300841.99
2566,สระบุรี,1,ภงด94,27699709.55
2566,สระบุรี,2,ทป3,37061410.89
2566,สระบุรี,2,ป2,2175200
2566,สระบุรี,2,ภงด50,1305504147
2566,สระบุรี,2,ภงด51,1158586402
2566,สระบุรี,2,ภงด53,847013712
2566,สระบุรี,2,ภงด54,542942780.8
2566,สระบุรี,2,ภงด55,720774.73
2566,สระบุรี,5,ทป3,18859756.52
2566,สระบุรี,5,ป2,557700
2566,สระบุรี,5,ภพ30,4489978786
2566,สระบุรี,5,ภพ36,194744221.6
2566,สระบุรี,6,ทป3,1542.1
2566,สระบุรี,6,ป2,15100
2566,สระบุรี,6,ภธ40,45811521.33
2566,สระบุรี,7,อส10,10736951.24
2566,สระบุรี,7,อส10.1,1288044
2566,สระบุรี,7,อส4,16425555.75
2566,สระบุรี,7,อส4ก,166423.5
2566,สระบุรี,7,อส4ข,8427813.75
2566,สระบุรี,7,อส9,3646375
2566,สระบุรี,10,รบ1,27
2566,สระบุรี,11,ป2,2171300
2566,สระบุรี,15,รบ1,3.5
2566,สิงห์บุรี,1,ทป3,18491049.22
2566,สิงห์บุรี,1,ป2,404600
2566,สิงห์บุรี,1,ภงด1,51694796.22
2566,สิงห์บุรี,1,ภงด2,21307395.73
2566,สิงห์บุรี,1,ภงด3,23642864.13
2566,สิงห์บุรี,1,ภงด90,24122564.29
2566,สิงห์บุรี,1,ภงด91,15344377.21
2566,สิงห์บุรี,1,ภงด93,11424794.75
2566,สิงห์บุรี,1,ภงด94,5341214.37
2566,สิงห์บุรี,2,ทป3,11062674.95
2566,สิงห์บุรี,2,ป2,196300
2566,สิงห์บุรี,2,ภงด50,92787268.39
2566,สิงห์บุรี,2,ภงด51,91111360.82
2566,สิงห์บุรี,2,ภงด53,61292718.06
2566,สิงห์บุรี,2,ภงด54,21723736.63
2566,สิงห์บุรี,2,ภงด55,51633.31
2566,สิงห์บุรี,5,ทป3,9917154.27
2566,สิงห์บุรี,5,ป2,81400
2566,สิงห์บุรี,5,ภพ30,352860882.7
2566,สิงห์บุรี,5,ภพ36,3339920.05
2566,สิงห์บุรี,6,ทป3,215200.69
2566,สิงห์บุรี,6,ป2,6100
2566,สิงห์บุรี,6,ภธ40,9369705.8
2566,สิงห์บุรี,7,อส10,2093725.6
2566,สิงห์บุรี,7,อส10.1,108648
2566,สิงห์บุรี,7,อส4,1933010
2566,สิงห์บุรี,7,อส4ก,21117
2566,สิงห์บุรี,7,อส4ข,185453
2566,สิงห์บุรี,7,อส9,816266
2566,สิงห์บุรี,11,ป2,403600
2566,สุโขทัย,1,ทป3,28988159.28
2566,สุโขทัย,1,ป2,1419900
2566,สุโขทัย,1,ภงด1,35968856.94
2566,สุโขทัย,1,ภงด2,12497304.48
2566,สุโขทัย,1,ภงด3,34208111.59
2566,สุโขทัย,1,ภงด90,46024404.1
2566,สุโขทัย,1,ภงด91,20527588.28
2566,สุโขทัย,1,ภงด93,21716373.58
2566,สุโขทัย,1,ภงด94,12714300.66
2566,สุโขทัย,2,ทป3,4667944.6
2566,สุโขทัย,2,ป2,505000
2566,สุโขทัย,2,ภงด50,60598005.17
2566,สุโขทัย,2,ภงด51,42318195.13
2566,สุโขทัย,2,ภงด53,88970981.18
2566,สุโขทัย,2,ภงด55,519427.58
2566,สุโขทัย,5,ทป3,21670592.41
2566,สุโขทัย,5,ป2,248100
2566,สุโขทัย,5,ภพ30,401640570.5
2566,สุโขทัย,5,ภพ36,2979764.81
2566,สุโขทัย,6,ทป3,380401.91
2566,สุโขทัย,6,ป2,11000
2566,สุโขทัย,6,ภธ40,26728706.77
2566,สุโขทัย,7,อส10,1921845.48
2566,สุโขทัย,7,อส10.1,2700280
2566,สุโขทัย,7,อส4,1279666.3
2566,สุโขทัย,7,อส4ก,60024
2566,สุโขทัย,7,อส4ข,3321375
2566,สุโขทัย,7,อส9,4983153
2566,สุโขทัย,9,รบ1,940
2566,สุโขทัย,10,รบ1,2.5
2566,สุโขทัย,11,ป2,366600
2566,สุโขทัย,15,รบ1,330
2566,สุพรรณบุรี,1,ทป3,56917940.96
2566,สุพรรณบุรี,1,ป2,1151400
2566,สุพรรณบุรี,1,ภงด1,94212598.41
2566,สุพรรณบุรี,1,ภงด2,30517940.56
2566,สุพรรณบุรี,1,ภงด3,87511948.71
2566,สุพรรณบุรี,1,ภงด90,105963022.5
2566,สุพรรณบุรี,1,ภงด91,37475501.66
2566,สุพรรณบุรี,1,ภงด93,47791545.2
2566,สุพรรณบุรี,1,ภงด94,30207566.54
2566,สุพรรณบุรี,2,ทป3,13521464.42
2566,สุพรรณบุรี,2,ป2,1969700
2566,สุพรรณบุรี,2,ภงด50,165278731.3
2566,สุพรรณบุรี,2,ภงด51,151691785.9
2566,สุพรรณบุรี,2,ภงด53,211221675.9
2566,สุพรรณบุรี,2,ภงด54,923.75
2566,สุพรรณบุรี,2,ภงด55,1511865.2
2566,สุพรรณบุรี,5,ทป3,55427299.62
2566,สุพรรณบุรี,5,ป2,583800
2566,สุพรรณบุรี,5,ภพ30,1214375998
2566,สุพรรณบุรี,5,ภพ30.2,111505.85
2566,สุพรรณบุรี,5,ภพ36,2769123.36
2566,สุพรรณบุรี,6,ทป3,240500.8
2566,สุพรรณบุรี,6,ป2,21800
2566,สุพรรณบุรี,6,ภธ40,32822379.14
2566,สุพรรณบุรี,7,อส10,7028965.32
2566,สุพรรณบุรี,7,อส10.1,247644
2566,สุพรรณบุรี,7,อส4,2457221.5
2566,สุพรรณบุรี,7,อส4ก,96552.6
2566,สุพรรณบุรี,7,อส4ข,1043823.6
2566,สุพรรณบุรี,7,อส9,6968875
2566,สุพรรณบุรี,9,รบ1,0.5
2566,สุพรรณบุรี,10,รบ1,6
2566,สุพรรณบุรี,11,ป2,1335900
2566,สุพรรณบุรี,15,รบ1,2
2566,สุราษฎร์ธานี,1,ทป3,107117270.5
2566,สุราษฎร์ธานี,1,ป2,2617500
2566,สุราษฎร์ธานี,1,ภงด1,395008682.3
2566,สุราษฎร์ธานี,1,ภงด2,79838599.38
2566,สุราษฎร์ธานี,1,ภงด3,202074217.9
2566,สุราษฎร์ธานี,1,ภงด90,158686969
2566,สุราษฎร์ธานี,1,ภงด91,65547397.71
2566,สุราษฎร์ธานี,1,ภงด93,56084491.9
2566,สุราษฎร์ธานี,1,ภงด94,41840283.2
2566,สุราษฎร์ธานี,2,ทป3,94780626.88
2566,สุราษฎร์ธานี,2,ป2,2856600
2566,สุราษฎร์ธานี,2,ภงด50,463334419.5
2566,สุราษฎร์ธานี,2,ภงด51,306918561
2566,สุราษฎร์ธานี,2,ภงด52,3251123.25
2566,สุราษฎร์ธานี,2,ภงด53,606840349.5
2566,สุราษฎร์ธานี,2,ภงด54,22240944.92
2566,สุราษฎร์ธานี,2,ภงด55,525478.88
2566,สุราษฎร์ธานี,5,ทป3,41223390.84
2566,สุราษฎร์ธานี,5,ป2,875100
2566,สุราษฎร์ธานี,5,ภพ30,3700773153
2566,สุราษฎร์ธานี,5,ภพ36,42713125.59
2566,สุราษฎร์ธานี,6,ทป3,2146023.7
2566,สุราษฎร์ธานี,6,ป2,29900
2566,สุราษฎร์ธานี,6,ภธ40,86795938.67
2566,สุราษฎร์ธานี,7,ทป3,0.18
2566,สุราษฎร์ธานี,7,อส10,10491906.6
2566,สุราษฎร์ธานี,7,อส10.1,532802
2566,สุราษฎร์ธานี,7,อส4,14204791.75
2566,สุราษฎร์ธานี,7,อส4ก,432453.18
2566,สุราษฎร์ธานี,7,อส4ข,7032903.51
2566,สุราษฎร์ธานี,7,อส9,4769580
2566,สุราษฎร์ธานี,10,รบ1,2
2566,สุราษฎร์ธานี,11,ป2,1425000
2566,สุราษฎร์ธานี,15,รบ1,1803.5
2566,สุรินทร์,1,ทป3,58690652.69
2566,สุรินทร์,1,ป2,2002500
2566,สุรินทร์,1,ภงด1,58655378.13
2566,สุรินทร์,1,ภงด2,22457630.96
2566,สุรินทร์,1,ภงด3,59884700.93
2566,สุรินทร์,1,ภงด90,75156055.26
2566,สุรินทร์,1,ภงด91,46958482.7
2566,สุรินทร์,1,ภงด93,17645687.96
2566,สุรินทร์,1,ภงด94,16977727.21
2566,สุรินทร์,2,ทป3,18651541.23
2566,สุรินทร์,2,ป2,1384300
2566,สุรินทร์,2,ภงด50,124576745.6
2566,สุรินทร์,2,ภงด51,108473152.9
2566,สุรินทร์,2,ภงด53,141436254.3
2566,สุรินทร์,2,ภงด54,37215999.82
2566,สุรินทร์,2,ภงด55,766147.17
2566,สุรินทร์,5,ทป3,19500050.9
2566,สุรินทร์,5,ป2,659400
2566,สุรินทร์,5,ภพ30,1001147679
2566,สุรินทร์,5,ภพ36,3342220.11
2566,สุรินทร์,6,ทป3,90075.94
2566,สุรินทร์,6,ป2,49100
2566,สุรินทร์,6,ภธ40,48422975.31
2566,สุรินทร์,7,อส10,7148341.68
2566,สุรินทร์,7,อส10.1,315711
2566,สุรินทร์,7,อส4,3140544.13
2566,สุรินทร์,7,อส4ก,147599.7
2566,สุรินทร์,7,อส4ข,2556605.05
2566,สุรินทร์,7,อส9,8309028
2566,สุรินทร์,10,รบ1,2
2566,สุรินทร์,11,ป2,957901
2566,สุรินทร์,15,รบ1,2
2566,หนองคาย,1,ทป3,25417932.36
2566,หนองคาย,1,ป2,1027400
2566,หนองคาย,1,ภงด1,34037000.71
2566,หนองคาย,1,ภงด2,8854900.92
2566,หนองคาย,1,ภงด3,27363995.19
2566,หนองคาย,1,ภงด90,28553861.65
2566,หนองคาย,1,ภงด91,17068017.03
2566,หนองคาย,1,ภงด93,3193941
2566,หนองคาย,1,ภงด94,10877763.26
2566,หนองคาย,2,ทป3,6569678.58
2566,หนองคาย,2,ป2,363200
2566,หนองคาย,2,ภงด50,71105099.53
2566,หนองคาย,2,ภงด51,48754352.43
2566,หนองคาย,2,ภงด53,63823776.26
2566,หนองคาย,2,ภงด54,28708.71
2566,หนองคาย,2,ภงด55,229689.96
2566,หนองคาย,5,ทป3,11398757.21
2566,หนองคาย,5,ป2,356200
2566,หนองคาย,5,ภพ30,687820690.5
2566,หนองคาย,5,ภพ36,625920.93
2566,หนองคาย,6,ทป3,3219.8
2566,หนองคาย,6,ป2,49900
2566,หนองคาย,6,ภธ40,26700485.46
2566,หนองคาย,7,อส10,3047643
2566,หนองคาย,7,อส10.1,159303
2566,หนองคาย,7,อส4,954898.5
2566,หนองคาย,7,อส4ก,54507
2566,หนองคาย,7,อส4ข,1000490.27
2566,หนองคาย,7,อส9,1137894
2566,หนองคาย,11,ป2,502300
2566,หนองคาย,15,รบ1,1961.13
2566,หนองบัวลำภู,1,ทป3,14455803.15
2566,หนองบัวลำภู,1,ป2,874100
2566,หนองบัวลำภู,1,ภงด1,21940452.04
2566,หนองบัวลำภู,1,ภงด2,5376412.42
2566,หนองบัวลำภู,1,ภงด3,23033341.01
2566,หนองบัวลำภู,1,ภงด90,15987526.22
2566,หนองบัวลำภู,1,ภงด91,11552121.05
2566,หนองบัวลำภู,1,ภงด93,32834914.58
2566,หนองบัวลำภู,1,ภงด94,6581569.06
2566,หนองบัวลำภู,2,ทป3,3936123.13
2566,หนองบัวลำภู,2,ป2,464000
2566,หนองบัวลำภู,2,ภงด50,46096042.25
2566,หนองบัวลำภู,2,ภงด51,55563863.75
2566,หนองบัวลำภู,2,ภงด53,54119304.07
2566,หนองบัวลำภู,2,ภงด55,58749.64
2566,หนองบัวลำภู,5,ทป3,8702851.83
2566,หนองบัวลำภู,5,ป2,218600
2566,หนองบัวลำภู,5,ภพ30,384265725.6
2566,หนองบัวลำภู,5,ภพ36,940171.47
2566,หนองบัวลำภู,6,ทป3,511.82
2566,หนองบัวลำภู,6,ป2,3800
2566,หนองบัวลำภู,6,ภธ40,17380944.16
2566,หนองบัวลำภู,7,อส10,3007097
2566,หนองบัวลำภู,7,อส10.1,108237
2566,หนองบัวลำภู,7,อส4,930134.78
2566,หนองบัวลำภู,7,อส4ก,32738
2566,หนองบัวลำภู,7,อส4ข,876432.28
2566,หนองบัวลำภู,7,อส9,2458546
2566,หนองบัวลำภู,11,ป2,277800
2566,อ่างทอง,1,ทป3,18027917.29
2566,อ่างทอง,1,ป2,314900
2566,อ่างทอง,1,ภงด1,88103187.13
2566,อ่างทอง,1,ภงด2,19163369.76
2566,อ่างทอง,1,ภงด3,26638373.87
2566,อ่างทอง,1,ภงด90,25031288.86
2566,อ่างทอง,1,ภงด91,15991333.83
2566,อ่างทอง,1,ภงด93,7140
2566,อ่างทอง,1,ภงด94,7096857.16
2566,อ่างทอง,2,ทป3,3110678.21
2566,อ่างทอง,2,ป2,238000
2566,อ่างทอง,2,ภงด50,31996488.02
2566,อ่างทอง,2,ภงด51,55583703.16
2566,อ่างทอง,2,ภงด53,50277556.91
2566,อ่างทอง,2,ภงด54,62273220.09
2566,อ่างทอง,2,ภงด55,127941.95
2566,อ่างทอง,5,ทป3,2553576.09
2566,อ่างทอง,5,ป2,127800
2566,อ่างทอง,5,ภพ30,324581034.1
2566,อ่างทอง,5,ภพ36,12971992.24
2566,อ่างทอง,6,ทป3,94311
2566,อ่างทอง,6,ป2,5600
2566,อ่างทอง,6,ภธ40,10377199.05
2566,อ่างทอง,7,อส10,1063362.5
2566,อ่างทอง,7,อส10.1,1145058
2566,อ่างทอง,7,อส4,3230867.51
2566,อ่างทอง,7,อส4ก,24615
2566,อ่างทอง,7,อส4ข,255602.5
2566,อ่างทอง,7,อส9,407878
2566,อ่างทอง,10,รบ1,3
2566,อ่างทอง,11,ป2,544500
2566,อ่างทอง,15,รบ1,18
2566,อำนาจเจริญ,1,ทป3,17417648.3
2566,อำนาจเจริญ,1,ป2,807300
2566,อำนาจเจริญ,1,ภงด1,13668648.4
2566,อำนาจเจริญ,1,ภงด2,4649169.38
2566,อำนาจเจริญ,1,ภงด3,13024365.71
2566,อำนาจเจริญ,1,ภงด90,19333511.99
2566,อำนาจเจริญ,1,ภงด91,10283491.31
2566,อำนาจเจริญ,1,ภงด93,13520348.74
2566,อำนาจเจริญ,1,ภงด94,7412546.87
2566,อำนาจเจริญ,2,ทป3,2968362.06
2566,อำนาจเจริญ,2,ป2,87400
2566,อำนาจเจริญ,2,ภงด50,24257958.04
2566,อำนาจเจริญ,2,ภงด51,15809634.24
2566,อำนาจเจริญ,2,ภงด53,23535201.16
2566,อำนาจเจริญ,2,ภงด55,138753
2566,อำนาจเจริญ,5,ทป3,6528126.22
2566,อำนาจเจริญ,5,ป2,219100
2566,อำนาจเจริญ,5,ภพ30,255234026.5
2566,อำนาจเจริญ,5,ภพ30.2,41377.84
2566,อำนาจเจริญ,5,ภพ36,2826866.13
2566,อำนาจเจริญ,6,ทป3,216404.29
2566,อำนาจเจริญ,6,ป2,2800
2566,อำนาจเจริญ,6,ภธ40,13947944.81
2566,อำนาจเจริญ,7,อส10,1612334
2566,อำนาจเจริญ,7,อส10.1,355797
2566,อำนาจเจริญ,7,อส4,442246
2566,อำนาจเจริญ,7,อส4ก,25692
2566,อำนาจเจริญ,7,อส4ข,282454.85
2566,อำนาจเจริญ,7,อส9,1087181
2566,อำนาจเจริญ,9,รบ1,0.5
2566,อำนาจเจริญ,11,ป2,184100
2566,อำนาจเจริญ,15,รบ1,1.5
2566,อุดรธานี,1,ทป3,109228918.9
2566,อุดรธานี,1,ป2,2516100
2566,อุดรธานี,1,ภงด1,129526234.3
2566,อุดรธานี,1,ภงด2,55878829.66
2566,อุดรธานี,1,ภงด3,120886968
2566,อุดรธานี,1,ภงด90,117607466.1
2566,อุดรธานี,1,ภงด91,69342249.35
2566,อุดรธานี,1,ภงด93,63373886.5
2566,อุดรธานี,1,ภงด94,32134143.35
2566,อุดรธานี,2,ทป3,21599516.96
2566,อุดรธานี,2,ป2,1528200
2566,อุดรธานี,2,ภงด50,239053161.4
2566,อุดรธานี,2,ภงด51,153501533
2566,อุดรธานี,2,ภงด53,259750774.6
2566,อุดรธานี,2,ภงด54,4249599.25
2566,อุดรธานี,2,ภงด55,1700533.75
2566,อุดรธานี,5,ทป3,34129973.86
2566,อุดรธานี,5,ป2,1243400
2566,อุดรธานี,5,ภพ30,1648168328
2566,อุดรธานี,5,ภพ36,11721358.83
2566,อุดรธานี,6,ทป3,386271.91
2566,อุดรธานี,6,ป2,34000
2566,อุดรธานี,6,ภธ40,68210650.48
2566,อุดรธานี,7,อส10,8470841.13
2566,อุดรธานี,7,อส10.1,1422181
2566,อุดรธานี,7,อส4,6145567.88
2566,อุดรธานี,7,อส4ก,192027
2566,อุดรธานี,7,อส4ข,6322248.18
2566,อุดรธานี,7,อส9,10785265
2566,อุดรธานี,10,รบ1,0.5
2566,อุดรธานี,11,ป2,1119800
2566,อุดรธานี,15,รบ1,110.7
2566,อุตรดิตถ์,1,ทป3,30346250.08
2566,อุตรดิตถ์,1,ป2,815700
2566,อุตรดิตถ์,1,ภงด1,38446005.12
2566,อุตรดิตถ์,1,ภงด2,37950311.19
2566,อุตรดิตถ์,1,ภงด3,24989036.02
2566,อุตรดิตถ์,1,ภงด90,36603388.79
2566,อุตรดิตถ์,1,ภงด91,18350705.69
2566,อุตรดิตถ์,1,ภงด93,17610721.23
2566,อุตรดิตถ์,1,ภงด94,6693039.73
2566,อุตรดิตถ์,2,ทป3,3129009.27
2566,อุตรดิตถ์,2,ป2,260000
2566,อุตรดิตถ์,2,ภงด50,134782231.4
2566,อุตรดิตถ์,2,ภงด51,117584561.8
2566,อุตรดิตถ์,2,ภงด53,49912606.7
2566,อุตรดิตถ์,2,ภงด54,49.32
2566,อุตรดิตถ์,2,ภงด55,196632.01
2566,อุตรดิตถ์,5,ทป3,10931268.55
2566,อุตรดิตถ์,5,ป2,180800
2566,อุตรดิตถ์,5,ภพ30,528257393.7
2566,อุตรดิตถ์,5,ภพ36,970193.73
2566,อุตรดิตถ์,6,ทป3,11607.11
2566,อุตรดิตถ์,6,ป2,7000
2566,อุตรดิตถ์,6,ภธ40,98737766.75
2566,อุตรดิตถ์,7,อส10,3053454.34
2566,อุตรดิตถ์,7,อส10.1,295177
2566,อุตรดิตถ์,7,อส4,1961868.96
2566,อุตรดิตถ์,7,อส4ก,64890
2566,อุตรดิตถ์,7,อส4ข,1815373.5
2566,อุตรดิตถ์,7,อส9,1824450
2566,อุตรดิตถ์,9,รบ1,765
2566,อุตรดิตถ์,11,ป2,443600
2566,อุตรดิตถ์,15,รบ1,1200
2566,อุทัยธานี,1,ทป3,16581138.52
2566,อุทัยธานี,1,ป2,571000
2566,อุทัยธานี,1,ภงด1,18554506.28
2566,อุทัยธานี,1,ภงด2,3240224.48
2566,อุทัยธานี,1,ภงด3,16050979.89
2566,อุทัยธานี,1,ภงด90,21413017.09
2566,อุทัยธานี,1,ภงด91,12108497.85
2566,อุทัยธานี,1,ภงด93,38716926.76
2566,อุทัยธานี,1,ภงด94,5784102.09
2566,อุทัยธานี,2,ทป3,416402.89
2566,อุทัยธานี,2,ป2,116800
2566,อุทัยธานี,2,ภงด50,26287540.54
2566,อุทัยธานี,2,ภงด51,28836736.55
2566,อุทัยธานี,2,ภงด53,35125672.82
2566,อุทัยธานี,2,ภงด55,316270
2566,อุทัยธานี,5,ทป3,6081693.62
2566,อุทัยธานี,5,ป2,222700
2566,อุทัยธานี,5,ภพ30,231723490
2566,อุทัยธานี,5,ภพ36,449870.27
2566,อุทัยธานี,6,ทป3,100284.15
2566,อุทัยธานี,6,ป2,3700
2566,อุทัยธานี,6,ภธ40,5772883.31
2566,อุทัยธานี,7,อส10,2900480.42
2566,อุทัยธานี,7,อส10.1,7100
2566,อุทัยธานี,7,อส4,625511.25
2566,อุทัยธานี,7,อส4ก,55056
2566,อุทัยธานี,7,อส4ข,426032
2566,อุทัยธานี,7,อส9,3129679
2566,อุทัยธานี,10,รบ1,0.5
2566,อุทัยธานี,11,ป2,267200
2566,อุบลราชธานี,1,ทป3,94762619.37
2566,อุบลราชธานี,1,ป2,3570000
2566,อุบลราชธานี,1,ภงด1,186588277.3
2566,อุบลราชธานี,1,ภงด2,101550098.7
2566,อุบลราชธานี,1,ภงด3,120882009.1
2566,อุบลราชธานี,1,ภงด90,110064449.8
2566,อุบลราชธานี,1,ภงด91,74985347.84
2566,อุบลราชธานี,1,ภงด93,675971.26
2566,อุบลราชธานี,1,ภงด94,30780196.53
2566,อุบลราชธานี,2,ทป3,5817427.18
2566,อุบลราชธานี,2,ป2,1252500
2566,อุบลราชธานี,2,ภงด50,302222434.7
2566,อุบลราชธานี,2,ภงด51,281016139.5
2566,อุบลราชธานี,2,ภงด53,365833307.2
2566,อุบลราชธานี,2,ภงด54,3604690.82
2566,อุบลราชธานี,2,ภงด55,1023148.96
2566,อุบลราชธานี,5,ทป3,31902684.25
2566,อุบลราชธานี,5,ป2,1145500
2566,อุบลราชธานี,5,ภพ30,2217843734
2566,อุบลราชธานี,5,ภพ36,6684869.36
2566,อุบลราชธานี,6,ทป3,1773222.34
2566,อุบลราชธานี,6,ป2,69300
2566,อุบลราชธานี,6,ภธ40,101693263.9
2566,อุบลราชธานี,7,อส10,10319986
2566,อุบลราชธานี,7,อส10.1,1304808
2566,อุบลราชธานี,7,อส4,5398928
2566,อุบลราชธานี,7,อส4ก,136364
2566,อุบลราชธานี,7,อส4ข,9497971.39
2566,อุบลราชธานี,7,อส9,9779700
2566,อุบลราชธานี,10,รบ1,3
2566,อุบลราชธานี,11,ป2,1546000
2566,อุบลราชธานี,15,รบ1,1
